InventoryAction,Site,SellerSKU,Quantity,Price
Modify,Shopify,2328235,53,6.54
Modify,Shopify,2328250,9,6.54
Modify,Shopify,HG1010784,40,15.62
Modify,Shopify,HG1017847,1761,27.98
Modify,Shopify,HG1019462,229,6.55
Modify,Shopify,1186097,21,17.78
Modify,Shopify,1186691,125,56.40
Modify,Shopify,1187723,115,57.86
Modify,Shopify,1188572,22,33.31
Modify,Shopify,1189083,117,36.93
Modify,Shopify,1189760,594,26.50
Modify,Shopify,1191212,228,23.38
Modify,Shopify,1191386,22,35.00
Modify,Shopify,1191808,480,31.87
Modify,Shopify,1192590,16,19.68
Modify,Shopify,1194158,7,51.59
Modify,Shopify,1194182,36,43.60
Modify,Shopify,1195841,303,3.18
Modify,Shopify,1196377,64,20.10
Modify,Shopify,1196864,237,22.78
Modify,Shopify,1197433,47,17.53
Modify,Shopify,1198167,67,18.19
Modify,Shopify,1198357,952,9.59
Modify,Shopify,1198530,7,30.19
Modify,Shopify,1198795,66,18.88
Modify,Shopify,1198886,22,8.80
Modify,Shopify,1199504,65,14.50
Modify,Shopify,1201805,0,39.99
Modify,Shopify,1202761,248,46.95
Modify,Shopify,1203041,1681,5.82
Modify,Shopify,1203066,96,5.23
Modify,Shopify,1203090,1106,5.23
Modify,Shopify,1203256,34,12.93
Modify,Shopify,1203538,9,26.08
Modify,Shopify,1203728,5,11.73
Modify,Shopify,1205384,137,44.91
Modify,Shopify,1205418,0,10.22
Modify,Shopify,1205426,24,12.31
Modify,Shopify,1205616,29,47.11
Modify,Shopify,1206648,208,25.58
Modify,Shopify,1206663,31,25.58
Modify,Shopify,1208321,346,6.93
Modify,Shopify,1208347,594,5.50
Modify,Shopify,1208701,391,34.52
Modify,Shopify,1208750,280,31.30
Modify,Shopify,1209790,1386,5.34
Modify,Shopify,1209808,2,6.34
Modify,Shopify,1209972,564,4.15
Modify,Shopify,1210046,82,4.44
Modify,Shopify,1210129,120,6.36
Modify,Shopify,1210152,1164,4.31
Modify,Shopify,1210202,96,5.26
Modify,Shopify,1210491,73,36.89
Modify,Shopify,1210863,622,4.85
Modify,Shopify,1210871,252,6.01
Modify,Shopify,1211085,216,17.44
Modify,Shopify,1211218,120,9.25
Modify,Shopify,1211341,276,9.17
Modify,Shopify,1211556,99,22.93
Modify,Shopify,1211580,19,22.93
Modify,Shopify,1211648,3,62.32
Modify,Shopify,1211705,199,5.02
Modify,Shopify,1212075,50,14.43
Modify,Shopify,1212091,42,14.43
Modify,Shopify,1213065,240,12.87
Modify,Shopify,1213560,5,10.05
Modify,Shopify,1214576,24,12.67
Modify,Shopify,1214808,3,53.38
Modify,Shopify,1214964,16,32.82
Modify,Shopify,1215334,128,28.72
Modify,Shopify,1215748,232,45.96
Modify,Shopify,1215987,70,10.33
Modify,Shopify,1216233,45,8.50
Modify,Shopify,1216290,409,9.74
Modify,Shopify,1216373,316,5.06
Modify,Shopify,1216605,7,25.58
Modify,Shopify,1217249,43,75.78
Modify,Shopify,1218361,423,11.17
Modify,Shopify,1219021,26,43.57
Modify,Shopify,1221530,86,24.95
Modify,Shopify,1221860,1302,7.89
Modify,Shopify,1222439,1126,5.72
Modify,Shopify,1223353,478,29.23
Modify,Shopify,1225481,10,29.49
Modify,Shopify,1226950,42,27.04
Modify,Shopify,1226968,114,6.54
Modify,Shopify,1227396,245,57.86
Modify,Shopify,1227727,72,9.35
Modify,Shopify,1227735,250,6.22
Modify,Shopify,1228733,162,5.54
Modify,Shopify,1229046,64,32.77
Modify,Shopify,1229087,90,32.77
Modify,Shopify,1229137,0,38.95
Modify,Shopify,1230366,304,64.87
Modify,Shopify,1231083,274,25.27
Modify,Shopify,1231091,304,25.27
Modify,Shopify,1231273,49,57.32
Modify,Shopify,1231430,93,25.02
Modify,Shopify,1231828,150,39.94
Modify,Shopify,1232198,0,28.54
Modify,Shopify,1232370,272,22.78
Modify,Shopify,1232776,0,5.56
Modify,Shopify,1233030,189,43.72
Modify,Shopify,1233295,91,34.56
Modify,Shopify,1233436,10,43.72
Modify,Shopify,1234061,65,11.26
Modify,Shopify,1234087,143,20.60
Modify,Shopify,1234178,3,98.56
Modify,Shopify,1234517,53,14.43
Modify,Shopify,1235985,194,42.59
Modify,Shopify,1236132,592,49.95
Modify,Shopify,1236231,137,49.84
Modify,Shopify,1236603,214,6.93
Modify,Shopify,1236611,53,6.93
Modify,Shopify,1237353,595,14.28
Modify,Shopify,1237791,234,7.95
Modify,Shopify,1238195,35,19.87
Modify,Shopify,1238880,232,12.16
Modify,Shopify,1238922,22,29.42
Modify,Shopify,1241371,317,23.75
Modify,Shopify,1241819,46,8.52
Modify,Shopify,1242163,20,24.46
Modify,Shopify,1242437,32,21.72
Modify,Shopify,1243427,107,24.35
Modify,Shopify,1243690,191,17.80
Modify,Shopify,1243815,152,22.57
Modify,Shopify,1245141,144,21.75
Modify,Shopify,1245950,26,14.79
Modify,Shopify,1246057,58,27.44
Modify,Shopify,1246412,350,12.44
Modify,Shopify,1246545,3271,4.26
Modify,Shopify,1247733,15,12.41
Modify,Shopify,1248210,161,14.44
Modify,Shopify,1249788,3,35.97
Modify,Shopify,1249994,0,37.44
Modify,Shopify,1250851,593,18.83
Modify,Shopify,1089903,51,10.13
Modify,Shopify,1090505,185,59.65
Modify,Shopify,1090976,311,25.47
Modify,Shopify,1091032,39,45.64
Modify,Shopify,1091750,0,6.20
Modify,Shopify,1092170,37,60.85
Modify,Shopify,1092378,123,16.08
Modify,Shopify,1092964,105,61.17
Modify,Shopify,1093186,149,55.20
Modify,Shopify,1093483,0,13.91
Modify,Shopify,1094689,8,30.58
Modify,Shopify,1095470,63,7.96
Modify,Shopify,1095553,704,12.46
Modify,Shopify,1095983,57,45.77
Modify,Shopify,1097377,709,28.14
Modify,Shopify,1098847,542,30.18
Modify,Shopify,1099324,273,14.73
Modify,Shopify,1099563,42,11.75
Modify,Shopify,1099852,24,26.97
Modify,Shopify,1101419,0,19.02
Modify,Shopify,1105139,273,3.17
Modify,Shopify,1105519,134,11.30
Modify,Shopify,1105659,93,28.34
Modify,Shopify,1106186,426,7.22
Modify,Shopify,1106319,3751,5.72
Modify,Shopify,1106525,213,35.44
Modify,Shopify,1106731,238,6.66
Modify,Shopify,1106970,14,26.53
Modify,Shopify,1107200,1778,3.92
Modify,Shopify,1109578,0,15.05
Modify,Shopify,1109867,47,25.60
Modify,Shopify,1110410,0,26.34
Modify,Shopify,1110766,3,17.83
Modify,Shopify,1111467,39,25.28
Modify,Shopify,1113331,390,27.33
Modify,Shopify,1114370,21,19.77
Modify,Shopify,1115567,354,11.93
Modify,Shopify,1118017,264,28.46
Modify,Shopify,1118876,302,25.02
Modify,Shopify,1119676,32,18.46
Modify,Shopify,1120682,113,8.56
Modify,Shopify,1121821,41,37.12
Modify,Shopify,1124502,103,15.77
Modify,Shopify,1129402,472,47.11
Modify,Shopify,1129519,101,26.41
Modify,Shopify,1131671,27,21.59
Modify,Shopify,1133701,27,12.64
Modify,Shopify,1135102,60,22.12
Modify,Shopify,1135144,83,22.12
Modify,Shopify,1137371,544,22.11
Modify,Shopify,1137694,2,30.94
Modify,Shopify,1137702,0,30.94
Modify,Shopify,1137868,22,9.24
Modify,Shopify,1138122,587,16.80
Modify,Shopify,1138130,1105,16.80
Modify,Shopify,1138718,30,39.42
Modify,Shopify,1139542,30,11.57
Modify,Shopify,1141019,20,23.81
Modify,Shopify,1142116,46,47.08
Modify,Shopify,1142520,128,13.08
Modify,Shopify,1142710,123,27.33
Modify,Shopify,1142744,76,27.33
Modify,Shopify,1142793,30,5.31
Modify,Shopify,1144096,126,9.86
Modify,Shopify,1144195,710,33.48
Modify,Shopify,1144369,692,38.19
Modify,Shopify,1144542,721,10.31
Modify,Shopify,1144633,177,12.10
Modify,Shopify,1146695,75,23.41
Modify,Shopify,1147396,23,55.55
Modify,Shopify,1148055,84,36.40
Modify,Shopify,1148873,21,31.25
Modify,Shopify,1149095,0,12.52
Modify,Shopify,1149608,109,65.24
Modify,Shopify,1149962,13,17.72
Modify,Shopify,1150812,66,88.32
Modify,Shopify,1151745,54,30.98
Modify,Shopify,1151836,476,14.35
Modify,Shopify,1152586,456,17.98
Modify,Shopify,1154145,160,162.71
Modify,Shopify,1154848,157,22.78
Modify,Shopify,1155928,23,19.10
Modify,Shopify,1156694,836,7.89
Modify,Shopify,1157106,623,5.20
Modify,Shopify,1158070,53,26.40
Modify,Shopify,1158633,116,25.02
Modify,Shopify,1158823,0,35.41
Modify,Shopify,1159268,153,47.11
Modify,Shopify,1159763,249,13.66
Modify,Shopify,1161967,108,7.42
Modify,Shopify,1162155,132,14.41
Modify,Shopify,1162296,383,17.77
Modify,Shopify,1162734,51,11.05
Modify,Shopify,1162924,67,19.29
Modify,Shopify,1163203,798,16.03
Modify,Shopify,1163211,437,16.03
Modify,Shopify,1166719,13,67.96
Modify,Shopify,1166792,97,30.08
Modify,Shopify,1166834,110,22.87
Modify,Shopify,1166933,402,35.96
Modify,Shopify,1167287,95,10.19
Modify,Shopify,1168467,145,23.86
Modify,Shopify,1168616,58,8.12
Modify,Shopify,1168657,47,23.41
Modify,Shopify,1168673,167,49.97
Modify,Shopify,1169937,21,36.47
Modify,Shopify,1170034,181,36.47
Modify,Shopify,1171263,3,47.04
Modify,Shopify,1173012,2048,30.39
Modify,Shopify,1173111,58,29.19
Modify,Shopify,1173384,131,45.31
Modify,Shopify,1173517,29,22.61
Modify,Shopify,1175173,73,29.68
Modify,Shopify,1175587,104,11.23
Modify,Shopify,1176866,150,20.22
Modify,Shopify,1177534,52,28.31
Modify,Shopify,1179175,1189,9.01
Modify,Shopify,1179399,1964,6.54
Modify,Shopify,1179464,683,5.88
Modify,Shopify,1180074,79,9.62
Modify,Shopify,1180348,187,7.20
Modify,Shopify,1181130,33,52.74
Modify,Shopify,1181270,53,7.97
Modify,Shopify,1181288,14,7.97
Modify,Shopify,1181692,13,5.93
Modify,Shopify,1181858,1227,25.02
Modify,Shopify,1184001,36,36.61
Modify,Shopify,1184571,237,23.34
Modify,Shopify,1185420,26,26.82
Modify,Shopify,0964080,253,7.16
Modify,Shopify,0965590,49,64.13
Modify,Shopify,0965848,157,57.78
Modify,Shopify,0965947,128,56.96
Modify,Shopify,0966184,3,35.51
Modify,Shopify,0967331,328,8.87
Modify,Shopify,0967968,278,43.54
Modify,Shopify,0968347,11,35.46
Modify,Shopify,0968800,14,25.41
Modify,Shopify,0970178,203,6.49
Modify,Shopify,0970384,57,132.10
Modify,Shopify,0970830,50,29.23
Modify,Shopify,0971572,77,
Modify,Shopify,0972604,297,95.48
Modify,Shopify,0974220,23,18.83
Modify,Shopify,0976514,7,14.16
Modify,Shopify,0976670,145,7.19
Modify,Shopify,0976696,353,9.22
Modify,Shopify,0978304,25,18.55
Modify,Shopify,0978411,84,6.87
Modify,Shopify,0980169,33,60.59
Modify,Shopify,0981381,13,24.61
Modify,Shopify,0983924,24,26.77
Modify,Shopify,0984286,4,75.42
Modify,Shopify,0984906,15,56.93
Modify,Shopify,0985713,30,9.93
Modify,Shopify,0985911,276,9.93
Modify,Shopify,0986703,461,26.10
Modify,Shopify,0987123,56,12.75
Modify,Shopify,0987396,16,56.87
Modify,Shopify,0987800,655,26.10
Modify,Shopify,0989301,340,13.94
Modify,Shopify,0989806,13,23.55
Modify,Shopify,0989814,204,25.69
Modify,Shopify,0989921,140,36.44
Modify,Shopify,0989988,25,4.53
Modify,Shopify,0990390,256,19.79
Modify,Shopify,0990580,111,16.64
Modify,Shopify,0990606,105,16.64
Modify,Shopify,0991240,61,25.20
Modify,Shopify,0991562,359,26.54
Modify,Shopify,0991570,315,26.54
Modify,Shopify,0991646,156,57.46
Modify,Shopify,0993485,33,15.04
Modify,Shopify,0995936,13,37.30
Modify,Shopify,0997197,477,17.04
Modify,Shopify,0997528,1205,32.41
Modify,Shopify,0997668,93,17.13
Modify,Shopify,0998260,5,30.08
Modify,Shopify,0998708,13,54.47
Modify,Shopify,0998740,87,55.47
Modify,Shopify,0998823,3,58.36
Modify,Shopify,0999177,350,7.91
Modify,Shopify,0999250,194,58.52
Modify,Shopify,0999490,72,34.61
Modify,Shopify,0999581,50,14.73
Modify,Shopify,0999722,261,21.72
Modify,Shopify,0999763,39,27.58
Modify,Shopify,0999847,30,49.28
Modify,Shopify,1003185,281,56.38
Modify,Shopify,1004282,370,2.93
Modify,Shopify,1012244,1991,12.16
Modify,Shopify,1013341,120,42.22
Modify,Shopify,1013416,0,42.94
Modify,Shopify,1013465,58,22.00
Modify,Shopify,1014109,375,15.29
Modify,Shopify,1014158,256,24.98
Modify,Shopify,1015528,88,45.47
Modify,Shopify,1020338,2,10.54
Modify,Shopify,1020379,127,25.84
Modify,Shopify,1021278,7,14.07
Modify,Shopify,1021948,38,43.57
Modify,Shopify,1022144,4,39.06
Modify,Shopify,1022177,120,53.38
Modify,Shopify,1022409,24,25.20
Modify,Shopify,1022433,63,19.00
Modify,Shopify,1022573,90,70.68
Modify,Shopify,1022649,73,12.58
Modify,Shopify,1022797,0,19.13
Modify,Shopify,1023233,943,39.54
Modify,Shopify,1023688,243,20.67
Modify,Shopify,1025238,376,21.64
Modify,Shopify,1025410,375,18.45
Modify,Shopify,1025675,369,26.54
Modify,Shopify,1028612,722,32.55
Modify,Shopify,1029867,147,13.98
Modify,Shopify,1029909,63,4.38
Modify,Shopify,1029966,0,7.71
Modify,Shopify,1030063,13,21.86
Modify,Shopify,1042068,194,21.88
Modify,Shopify,1042597,5,29.68
Modify,Shopify,1043512,40,38.19
Modify,Shopify,1045269,857,7.02
Modify,Shopify,1052216,488,19.50
Modify,Shopify,1053248,130,32.48
Modify,Shopify,1053412,624,3.36
Modify,Shopify,1055144,38,24.73
Modify,Shopify,1056555,2,
Modify,Shopify,1058338,89,13.86
Modify,Shopify,1059351,108,16.04
Modify,Shopify,1059500,23,65.23
Modify,Shopify,1061126,32,4.36
Modify,Shopify,1062058,615,42.54
Modify,Shopify,1063056,386,19.73
Modify,Shopify,1064070,33,117.97
Modify,Shopify,1064542,19,7.75
Modify,Shopify,1068634,29,12.60
Modify,Shopify,1071422,1048,4.97
Modify,Shopify,1071448,176,7.35
Modify,Shopify,1071539,360,4.38
Modify,Shopify,1072404,52,23.68
Modify,Shopify,1074442,1092,7.47
Modify,Shopify,1074608,0,12.23
Modify,Shopify,1074657,33,37.05
Modify,Shopify,1074673,16,37.05
Modify,Shopify,1077346,98,51.40
Modify,Shopify,1077700,2626,7.89
Modify,Shopify,1078401,94,33.81
Modify,Shopify,1079805,46,50.69
Modify,Shopify,1079870,50,50.69
Modify,Shopify,1082056,44,55.20
Modify,Shopify,1082270,68,52.21
Modify,Shopify,1082551,13,52.21
Modify,Shopify,1082791,223,32.50
Modify,Shopify,1082940,495,23.81
Modify,Shopify,1083260,377,5.19
Modify,Shopify,1084243,597,73.14
Modify,Shopify,1084532,85,5.33
Modify,Shopify,1085786,175,41.19
Modify,Shopify,1085836,323,7.22
Modify,Shopify,1086081,98,13.79
Modify,Shopify,1086339,31,5.42
Modify,Shopify,1089887,17,19.12
Modify,Shopify,0880294,55,20.13
Modify,Shopify,0881953,19,20.47
Modify,Shopify,0882167,7,18.04
Modify,Shopify,0882514,15,23.45
Modify,Shopify,0882803,422,28.96
Modify,Shopify,0883371,63,24.98
Modify,Shopify,0884916,450,19.23
Modify,Shopify,0885012,3306,4.20
Modify,Shopify,0886200,26,37.71
Modify,Shopify,0886416,29,38.12
Modify,Shopify,0886655,104,25.86
Modify,Shopify,0886960,77,16.88
Modify,Shopify,0888073,462,8.78
Modify,Shopify,0888131,107,28.26
Modify,Shopify,0888230,356,7.44
Modify,Shopify,0889147,108,37.86
Modify,Shopify,0891374,61,59.61
Modify,Shopify,0891598,225,23.93
Modify,Shopify,0892091,63,19.85
Modify,Shopify,0892133,42,3.80
Modify,Shopify,0892539,457,37.79
Modify,Shopify,0892729,4,7.55
Modify,Shopify,0893990,124,30.30
Modify,Shopify,0901140,90,37.56
Modify,Shopify,0901199,52,19.91
Modify,Shopify,0901512,550,9.46
Modify,Shopify,0901868,133,31.02
Modify,Shopify,0902668,141,49.32
Modify,Shopify,0902817,1260,13.82
Modify,Shopify,0902858,816,13.89
Modify,Shopify,0902981,216,25.69
Modify,Shopify,0903104,71,80.83
Modify,Shopify,0903641,97,42.54
Modify,Shopify,0904714,99,16.14
Modify,Shopify,0905505,7,62.34
Modify,Shopify,0905703,12,9.42
Modify,Shopify,0906404,27,9.42
Modify,Shopify,0906610,69,7.84
Modify,Shopify,0909515,59,180.97
Modify,Shopify,0909820,58,15.10
Modify,Shopify,0910141,101,38.86
Modify,Shopify,0911156,23,73.99
Modify,Shopify,0911727,0,7.18
Modify,Shopify,0912360,510,47.11
Modify,Shopify,0912659,1072,22.38
Modify,Shopify,0912790,790,22.38
Modify,Shopify,0912865,145,35.09
Modify,Shopify,0913095,41,32.37
Modify,Shopify,0913129,17,32.37
Modify,Shopify,0913855,22,7.26
Modify,Shopify,0916031,205,19.51
Modify,Shopify,0916221,25,18.18
Modify,Shopify,0916460,677,16.68
Modify,Shopify,0917252,21,16.68
Modify,Shopify,0917518,169,29.86
Modify,Shopify,0917633,2986,3.86
Modify,Shopify,0918870,142,36.82
Modify,Shopify,0919209,216,36.82
Modify,Shopify,0919407,58,9.68
Modify,Shopify,0919811,331,6.47
Modify,Shopify,0919845,89,7.82
Modify,Shopify,0920207,511,6.47
Modify,Shopify,0922302,372,7.61
Modify,Shopify,0922393,4,15.62
Modify,Shopify,0923029,202,6.94
Modify,Shopify,0923607,34,17.04
Modify,Shopify,0924605,10,31.87
Modify,Shopify,0925057,71,7.18
Modify,Shopify,0925115,12,38.53
Modify,Shopify,0925131,36,7.18
Modify,Shopify,0925388,28,7.18
Modify,Shopify,0925982,89,22.91
Modify,Shopify,0926535,17,27.93
Modify,Shopify,0926758,53,31.89
Modify,Shopify,0927111,128,18.88
Modify,Shopify,0931055,48,175.23
Modify,Shopify,0931139,116,50.69
Modify,Shopify,0932228,45,34.20
Modify,Shopify,0933630,138,20.23
Modify,Shopify,0933945,673,37.25
Modify,Shopify,0933978,254,33.67
Modify,Shopify,0933986,908,33.67
Modify,Shopify,0934638,92,32.19
Modify,Shopify,0935007,790,12.10
Modify,Shopify,0935650,51,32.46
Modify,Shopify,0935684,144,32.46
Modify,Shopify,0935833,289,5.28
Modify,Shopify,0936179,183,53.85
Modify,Shopify,0936211,243,44.02
Modify,Shopify,0936963,18,20.62
Modify,Shopify,0937219,83,13.77
Modify,Shopify,0938340,768,14.06
Modify,Shopify,0938498,825,5.25
Modify,Shopify,0938605,155,22.12
Modify,Shopify,0940221,72,43.88
Modify,Shopify,0940411,1673,7.80
Modify,Shopify,0941138,22,118.79
Modify,Shopify,0941419,21,39.94
Modify,Shopify,0941609,14,22.28
Modify,Shopify,0942375,377,48.54
Modify,Shopify,0942383,110,16.88
Modify,Shopify,0942953,417,16.27
Modify,Shopify,0943738,311,8.91
Modify,Shopify,0944710,33,13.54
Modify,Shopify,0945386,8,12.41
Modify,Shopify,0945600,14,44.17
Modify,Shopify,0945832,557,6.44
Modify,Shopify,0946020,328,31.90
Modify,Shopify,0946814,240,8.51
Modify,Shopify,0947358,935,9.81
Modify,Shopify,0949479,11,19.87
Modify,Shopify,0949594,26,19.87
Modify,Shopify,0950782,39,23.55
Modify,Shopify,0951400,75,23.22
Modify,Shopify,0951863,59,23.22
Modify,Shopify,0953398,125,8.55
Modify,Shopify,0953802,139,29.19
Modify,Shopify,0954420,0,24.06
Modify,Shopify,0954453,84,9.56
Modify,Shopify,0954826,198,8.37
Modify,Shopify,0954867,89,20.33
Modify,Shopify,0956102,946,7.80
Modify,Shopify,0956136,45,19.83
Modify,Shopify,0956938,13,18.82
Modify,Shopify,0957431,75,34.12
Modify,Shopify,0957514,413,9.08
Modify,Shopify,0958058,60,117.42
Modify,Shopify,0958546,62,40.48
Modify,Shopify,0958660,565,11.81
Modify,Shopify,0959379,56,61.44
Modify,Shopify,0960138,58,15.88
Modify,Shopify,0960575,263,11.47
Modify,Shopify,0962100,25,28.31
Modify,Shopify,0962902,100,47.17
Modify,Shopify,0963009,87,56.23
Modify,Shopify,0784199,45,14.14
Modify,Shopify,0785097,21,70.38
Modify,Shopify,0785147,315,7.19
Modify,Shopify,0785758,19,19.82
Modify,Shopify,0785857,54,18.70
Modify,Shopify,0785956,10,20.22
Modify,Shopify,0787192,902,23.81
Modify,Shopify,0787721,40,9.03
Modify,Shopify,0788174,109,12.93
Modify,Shopify,0789180,536,17.77
Modify,Shopify,0790931,70,24.75
Modify,Shopify,0790972,83,24.75
Modify,Shopify,0791590,337,14.41
Modify,Shopify,0792184,51,11.52
Modify,Shopify,0792382,86,31.30
Modify,Shopify,0792572,1065,39.49
Modify,Shopify,0794180,11,23.77
Modify,Shopify,0795013,8,8.20
Modify,Shopify,0795344,91,16.51
Modify,Shopify,0795559,707,28.16
Modify,Shopify,0796649,125,21.93
Modify,Shopify,0796870,12,30.91
Modify,Shopify,0797803,107,49.18
Modify,Shopify,0798199,60,27.59
Modify,Shopify,0798587,91,16.68
Modify,Shopify,0799015,390,36.09
Modify,Shopify,0799544,376,44.68
Modify,Shopify,0799981,222,14.44
Modify,Shopify,0800508,1472,4.79
Modify,Shopify,0801266,39,25.39
Modify,Shopify,0803544,47,16.89
Modify,Shopify,0804229,29,4.94
Modify,Shopify,0804450,80,47.71
Modify,Shopify,0805424,12,39.09
Modify,Shopify,0805887,36,7.86
Modify,Shopify,0806752,18,23.56
Modify,Shopify,0806778,75,25.54
Modify,Shopify,0807602,119,37.90
Modify,Shopify,0808840,222,11.65
Modify,Shopify,0809004,96,5.94
Modify,Shopify,0809400,388,6.54
Modify,Shopify,0810101,241,7.31
Modify,Shopify,0810770,548,12.42
Modify,Shopify,0811802,64,48.45
Modify,Shopify,0812917,134,20.99
Modify,Shopify,0812933,139,15.30
Modify,Shopify,0813121,431,7.79
Modify,Shopify,0815282,785,7.89
Modify,Shopify,0815969,251,6.47
Modify,Shopify,0816223,99,7.67
Modify,Shopify,0816488,111,10.05
Modify,Shopify,0816769,132,7.67
Modify,Shopify,0817601,172,9.89
Modify,Shopify,0818187,303,20.67
Modify,Shopify,0818948,34,32.89
Modify,Shopify,0821181,37,23.42
Modify,Shopify,0821504,562,6.31
Modify,Shopify,0821637,681,25.99
Modify,Shopify,0822445,42,16.30
Modify,Shopify,0822577,104,8.49
Modify,Shopify,0822601,359,17.46
Modify,Shopify,0822635,94,8.49
Modify,Shopify,0822718,238,8.49
Modify,Shopify,0822775,419,8.49
Modify,Shopify,0823203,174,10.41
Modify,Shopify,0823260,120,10.41
Modify,Shopify,0823799,676,17.44
Modify,Shopify,0823955,135,14.50
Modify,Shopify,0824136,174,70.00
Modify,Shopify,0824540,1422,26.10
Modify,Shopify,0824649,1575,26.10
Modify,Shopify,0826172,87,21.67
Modify,Shopify,0826180,208,28.21
Modify,Shopify,0826610,78,59.70
Modify,Shopify,0826792,208,8.14
Modify,Shopify,0828137,544,7.21
Modify,Shopify,0828178,478,6.46
Modify,Shopify,0828574,29,24.46
Modify,Shopify,0829986,114,23.41
Modify,Shopify,0830547,87,13.10
Modify,Shopify,0830869,288,13.10
Modify,Shopify,0831156,27,142.41
Modify,Shopify,0831198,159,5.39
Modify,Shopify,0832469,1103,3.50
Modify,Shopify,0832642,705,9.53
Modify,Shopify,0833194,32,17.82
Modify,Shopify,0834879,99,5.34
Modify,Shopify,0835066,353,8.47
Modify,Shopify,0835140,244,5.47
Modify,Shopify,0837708,481,45.47
Modify,Shopify,0838029,10,30.07
Modify,Shopify,0838383,2148,4.34
Modify,Shopify,0838748,456,38.15
Modify,Shopify,0839530,356,18.24
Modify,Shopify,0839639,1785,4.07
Modify,Shopify,0841601,305,7.13
Modify,Shopify,0841759,32,34.12
Modify,Shopify,0843730,26,126.85
Modify,Shopify,0845461,342,6.02
Modify,Shopify,0847392,185,6.54
Modify,Shopify,0847434,85,6.54
Modify,Shopify,0847897,31,23.97
Modify,Shopify,0848044,90,17.93
Modify,Shopify,0848564,163,23.29
Modify,Shopify,0848838,35,23.29
Modify,Shopify,0848879,274,23.29
Modify,Shopify,0849059,3,23.29
Modify,Shopify,0849091,100,23.29
Modify,Shopify,0850214,65,7.84
Modify,Shopify,0850669,81,47.10
Modify,Shopify,0850685,180,41.37
Modify,Shopify,0850917,23,24.22
Modify,Shopify,0851766,199,8.55
Modify,Shopify,0852384,57,85.23
Modify,Shopify,0857037,56,14.44
Modify,Shopify,0857110,304,7.22
Modify,Shopify,0858340,227,6.55
Modify,Shopify,0859827,76,98.68
Modify,Shopify,0861260,70,64.94
Modify,Shopify,0861666,29,24.62
Modify,Shopify,0864744,4,33.92
Modify,Shopify,0865550,769,15.30
Modify,Shopify,0866053,1,62.00
Modify,Shopify,0866244,1577,3.24
Modify,Shopify,0870071,10,37.70
Modify,Shopify,0870402,170,13.29
Modify,Shopify,0870501,201,13.63
Modify,Shopify,0870568,170,18.49
Modify,Shopify,0872721,52,37.54
Modify,Shopify,0874024,117,26.50
Modify,Shopify,0876748,65,15.92
Modify,Shopify,0877076,12,16.70
Modify,Shopify,0877746,107,17.00
Modify,Shopify,0878116,63,3.09
Modify,Shopify,0878249,19,36.87
